,id_materia,codigo,metodo,cluster,asignatura,titulacion
1186,279463,CURSO_UTPL-TNCCO018_20,AFFINITY-PROPAGATION,138,INTELIGENCIA ARTIFICIAL AVANZADO,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1187,279807,CURSO_PRE-TNCCO079_20,AFFINITY-PROPAGATION,270,PRÁCTICA EN CITTES GP 2.1,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1188,280026,CURSO_PRE-TNADI066_20,AFFINITY-PROPAGATION,273,HISTORIA DEL ARTE I,ARTES PLÁSTICAS Y DISEÑO
1189,280221,CURSO_PRE-TNADI080_20,AFFINITY-PROPAGATION,140,ESCULTURA IV,ARTES PLÁSTICAS Y DISEÑO
1190,280486,CURSO_PRE-TNARQ035_20,AFFINITY-PROPAGATION,274,DISEÑO II,ARTES PLÁSTICAS Y DISEÑO
1191,280794,CURSO_PRE-TNADI070_20,AFFINITY-PROPAGATION,141,CERÁMICA II,ARTES PLÁSTICAS Y DISEÑO
1192,280999,CURSO_PRE-TNADI071_20,AFFINITY-PROPAGATION,90,GESTIÓN PRODUCTIVA GP 1.1,ARTES PLÁSTICAS Y DISEÑO
1193,281247,CURSO_PRE-TNADI093_20,AFFINITY-PROPAGATION,273,HISTORIA DEL ARTE VII,ARTES PLÁSTICAS Y DISEÑO
1194,281470,CURSO_PRE-TNADI094_20,AFFINITY-PROPAGATION,48,PROYECTO DE FIN DE CARRERA GP 4.1,ARTES PLÁSTICAS Y DISEÑO
1195,281721,CURSO_TNTADI0709_20,AFFINITY-PROPAGATION,273,ESTÉTICA DEL ARTE,ARTES PLÁSTICAS Y DISEÑO
1196,281968,CURSO_PRE-TNADI089_20,AFFINITY-PROPAGATION,273,HISTORIA DEL ARTE V,ARTES PLÁSTICAS Y DISEÑO
1197,282203,CURSO_PRE-TNADI090_20,AFFINITY-PROPAGATION,275,GESTIÓN PRODUCTIVA GP 3.1,ARTES PLÁSTICAS Y DISEÑO
1198,282462,CURSO_PRE-TNADI068_20,AFFINITY-PROPAGATION,140,ESCULTURA II,ARTES PLÁSTICAS Y DISEÑO
1199,282697,CURSO_PRE-TNADI083_20,AFFINITY-PROPAGATION,276,GESTIÓN PRODUCTIVA GP 2.1,ARTES PLÁSTICAS Y DISEÑO
1200,282900,CURSO_PRE-TNADI0755_20,AFFINITY-PROPAGATION,60,DIBUJO ARTÍSTICO II,ARTES PLÁSTICAS Y DISEÑO
1201,283145,CURSO_PRE-TNADI079_20,AFFINITY-PROPAGATION,273,HISTORIA DEL ARTE III,ARTES PLÁSTICAS Y DISEÑO
1202,283392,CURSO_PRE-TNADI082_20,AFFINITY-PROPAGATION,141,CERÁMICA III,ARTES PLÁSTICAS Y DISEÑO
1203,283593,CURSO_PRE-TNADI069_20,AFFINITY-PROPAGATION,277,PINTURA II,ARTES PLÁSTICAS Y DISEÑO
1204,283815,CURSO_PRE-TNADI0756_20,AFFINITY-PROPAGATION,60,DIBUJO ARTÍSTICO IV,ARTES PLÁSTICAS Y DISEÑO
1205,284139,CURSO_PRE-TNADI077_20,AFFINITY-PROPAGATION,264,GESTIÓN PRODUCTIVA GP 1.2,ARTES PLÁSTICAS Y DISEÑO
1206,284430,CURSO_PRE-TNADI055_20,AFFINITY-PROPAGATION,274,DISEÑO VI,ARTES PLÁSTICAS Y DISEÑO
1207,284810,CURSO_PRE-TNADI081_20,AFFINITY-PROPAGATION,277,PINTURA IV,ARTES PLÁSTICAS Y DISEÑO
1208,285173,CURSO_PRE-TNADI088_20,AFFINITY-PROPAGATION,278,GESTIÓN PRODUCTIVA GP 2.2,ARTES PLÁSTICAS Y DISEÑO
1209,285377,CURSO_PRE-TNADI092_20,AFFINITY-PROPAGATION,279,GESTIÓN PRODUCTIVA GP 3.2,ARTES PLÁSTICAS Y DISEÑO
1210,285386,CURSO_PRE-TNADI078_20,AFFINITY-PROPAGATION,274,DISEÑO IV,ARTES PLÁSTICAS Y DISEÑO
1211,285668,CURSO_UTPL-TNEC002_20,AFFINITY-PROPAGATION,83,CÁLCULO I,ECONOMÍA
1212,286145,CURSO_UTPL-TNEC026_20,AFFINITY-PROPAGATION,199,TEORÍAS DE ACUMULACIÓN Y CRECIMIENTO,ECONOMÍA
1213,287082,CURSO_UTPL-TNAE004_20,AFFINITY-PROPAGATION,229,ADMINISTRACIÓN,ECONOMÍA
1214,287517,CURSO_UTPL-TNICA006_20,AFFINITY-PROPAGATION,49,CONTABILIDAD DE COSTOS,ECONOMÍA
1215,287938,CURSO_UTPL-TNEC019_20,AFFINITY-PROPAGATION,281,ECONOMETRÍA III,ECONOMÍA
1216,288443,CURSO_PRE-TNEC044_20,AFFINITY-PROPAGATION,75,ECONOMÍA PÚBLICA,ECONOMÍA
1217,288769,CURSO_UTPL-TNEC021_20,AFFINITY-PROPAGATION,285,PROYECTOS I,ECONOMÍA
1218,289272,CURSO_UTPL-TNEC009_20,AFFINITY-PROPAGATION,151,MACROECONOMÍA III,ECONOMÍA
1219,289920,CURSO_UTPL-TNEC020_20,AFFINITY-PROPAGATION,228,POLÍTICA ECONÓMICA II,ECONOMÍA
1220,289929,CURSO_UTPL-TNEC027_20,AFFINITY-PROPAGATION,252,ECONOMÍA AMBIENTAL Y DESARROLLO ECONÓMICO SUSTENTABLE,ECONOMÍA
1221,290138,CURSO_UTPL-TN-ABF007_20,AFFINITY-PROPAGATION,184,FINANZAS II,ECONOMÍA
1222,290554,CURSO_UTPL-TN0124_20,AFFINITY-PROPAGATION,199,TEORÍA DE JUEGOS,ECONOMÍA
1223,291021,CURSO_UTPL-TNEC007_20,AFFINITY-PROPAGATION,151,MACROECONOMÍA I,ECONOMÍA
1224,291439,CURSO_PRE-TNEC063_20,AFFINITY-PROPAGATION,280,GESTIÓN PRODUCTIVA GP 3.2,ECONOMÍA
1225,291742,CURSO_UTPL-TNEC004_20,AFFINITY-PROPAGATION,150,ESTADÍSTICA I,ECONOMÍA
1226,292405,CURSO_UTPL-TNABF001_20,AFFINITY-PROPAGATION,286,MATEMÁTICA FINANCIERA,ECONOMÍA
1227,292965,CURSO_PRE-TNEC066_20,AFFINITY-PROPAGATION,78,GESTIÓN PRODUCTIVA GP 4.2,ECONOMÍA
1228,293198,CURSO_PRE-TNEC061_20,AFFINITY-PROPAGATION,98,GESTIÓN PRODUCTIVA GP 2,ECONOMÍA
1229,293434,CURSO_UTPL-TNEC014_20,AFFINITY-PROPAGATION,42,MICROECONOMÍA II,ECONOMÍA
1230,293951,CURSO_UTPL-TNEC016_20,AFFINITY-PROPAGATION,281,ECONOMETRÍA I,ECONOMÍA
1231,294521,CURSO_PRE-TNEC059_20,AFFINITY-PROPAGATION,171,ÁLGEBRA LINEAL,ECONOMÍA
1232,294874,CURSO_PRE-TNEC065_20,AFFINITY-PROPAGATION,73,GESTIÓN PRODUCTIVA GP 4.1,ECONOMÍA
1233,295138,CURSO_UTPL-TNICA003_20,AFFINITY-PROPAGATION,282,LEGISLACIÓN LABORAL Y SOCIAL,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1234,295488,CURSO_UTPL-TNEC001_20,AFFINITY-PROPAGATION,59,MATEMÁTICA,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1235,295866,CURSO_UTPL-TNAE004_20,AFFINITY-PROPAGATION,229,ADMINISTRACIÓN,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1236,296301,CURSO_PRE-TNICA074_20,AFFINITY-PROPAGATION,283,GESTIÓN PRODUCTIVA GP 3.2,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1237,296621,CURSO_UTPL-TNICA008_20,AFFINITY-PROPAGATION,284,LEGISLACIÓN Y PRÁCTICA TRIBUTARIA,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1238,297054,CURSO_PRE-TNAE054_20,AFFINITY-PROPAGATION,285,PROYECTOS,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1239,297489,CURSO_PRE-TNICA077_20,AFFINITY-PROPAGATION,74,PROYECTO DE  FIN DE CARRERA II GP 4.2,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1240,297737,CURSO_UTPL-TNICA009_20,AFFINITY-PROPAGATION,49,CONTABILIDAD DE COSTOS II,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1241,298073,CURSO_UTPL-TNAE006_20,AFFINITY-PROPAGATION,42,MICROECONOMÍA,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1242,298518,CURSO_UTPL-TNICA014_20,AFFINITY-PROPAGATION,80,PRESUPUESTOS,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1243,299015,CURSO_UTPL-TN-ABF014_20,AFFINITY-PROPAGATION,76,ADMINISTRACIÓN ESTRATÉGICA,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1244,299409,CURSO_PRE-TNICA076_20,AFFINITY-PROPAGATION,48,PROYECTO DE FIN DE CARRERA I GP 4.1,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1245,299642,CURSO_UTPL-TNABF001_20,AFFINITY-PROPAGATION,286,MATEMÁTICA FINANCIERA,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1246,300202,CURSO_UTPL-TNICA013_20,AFFINITY-PROPAGATION,82,CONTABILIDAD GUBERNAMENTAL,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1247,300939,CURSO_PRE-TNICA069_20,AFFINITY-PROPAGATION,98,GESTIÓN PRODUCTIVA GP 2,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1248,301225,CURSO_PRE-TNICA072_20,AFFINITY-PROPAGATION,287,GESTIÓN PRODUCTIVA GP 3.1,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1249,301683,CURSO_UTPL-TNEC006_20,AFFINITY-PROPAGATION,132,ESTADÍSTICA II,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1250,302363,CURSO_PRE-TNICA206_20,AFFINITY-PROPAGATION,288,NORMAS INTERNACIONALES DE INFORMACION FINANCIERA,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1251,302835,CURSO_UTPL-TNAE016_20,AFFINITY-PROPAGATION,54,MARKETING,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1252,303356,CURSO_UTPL-TNICA020_20,AFFINITY-PROPAGATION,289,CONTABILIDAD GERENCIAL,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1253,303924,CURSO_UTPL-TN-ABF006_20,AFFINITY-PROPAGATION,184,FINANZAS I,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1254,304392,CURSO_UTPL-TNICA004_20,AFFINITY-PROPAGATION,82,CONTABILIDAD GENERAL II,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1255,305058,CURSO_UTPL-TNICA018_20,AFFINITY-PROPAGATION,15,AUDITORÍA II,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1256,305362,CURSO_UTPL-TN-ABF003_20,AFFINITY-PROPAGATION,77,LEGISLACIÓN MONETARIA Y BANCARIA,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1257,305685,CURSO_PRE-TNBIF048_20,AFFINITY-PROPAGATION,1,BIOQUÍMICA CLÍNICA,BIOQUÍMICA Y FARMACIA
1258,306293,CURSO_PRE-TNBIF041_20,AFFINITY-PROPAGATION,297,MICROBIOLOGÍA II,BIOQUÍMICA Y FARMACIA
1259,306630,CURSO_PRE-TNBIF112_20,AFFINITY-PROPAGATION,163,CULTIVOS CELULARES,BIOQUÍMICA Y FARMACIA
1260,307042,CURSO_UTPL-TNIA001_20,AFFINITY-PROPAGATION,156,BOTÁNICA,BIOQUÍMICA Y FARMACIA
1261,307248,CURSO_PRE-TNBIF100_20,AFFINITY-PROPAGATION,290,GESTIÓN PRODUCTIVA 3.1,BIOQUÍMICA Y FARMACIA
1262,307481,CURSO_PRE-TNBIF049_20,AFFINITY-PROPAGATION,297,MICROBIOLOGÍA DE ALIMENTOS,BIOQUÍMICA Y FARMACIA
1263,307737,CURSO_PRE-TNBIF091_20,AFFINITY-PROPAGATION,190,FARMACOLOGÍA I,BIOQUÍMICA Y FARMACIA
1264,308048,CURSO_PRE-TNBIF095_20,AFFINITY-PROPAGATION,190,FARMACOLOGÍA II,BIOQUÍMICA Y FARMACIA
1265,308387,CURSO_PRE-TNBIF090_20,AFFINITY-PROPAGATION,32,GESTIÓN PRODUCTIVA 2.1,BIOQUÍMICA Y FARMACIA
1266,308626,CURSO_PRE-TNBIF098_20,AFFINITY-PROPAGATION,297,MICROBIOLOGÍA CLÍNICA,BIOQUÍMICA Y FARMACIA
1267,308988,CURSO_PRE-TNBIF108_20,AFFINITY-PROPAGATION,81,INMUNOLOGÍA,BIOQUÍMICA Y FARMACIA
1268,309243,CURSO_PRE-TNBIO002_20,AFFINITY-PROPAGATION,183,BIOLOGÍA CELULAR Y MOLECULAR II,BIOQUÍMICA Y FARMACIA
1269,309595,CURSO_PRE-TNBIF084_20,AFFINITY-PROPAGATION,264,GESTIÓN PRODUCTIVA 1.2,BIOQUÍMICA Y FARMACIA
1270,309841,CURSO_PRE-TNBIF034_20,AFFINITY-PROPAGATION,1,BIOQUÍMICA II,BIOQUÍMICA Y FARMACIA
1271,310122,CURSO_PRE-TNBIF109_20,AFFINITY-PROPAGATION,155,TRABAJO DE FIN DE CARRERA 4.1,BIOQUÍMICA Y FARMACIA
1272,310509,CURSO_PRE-TNBIO001_20,AFFINITY-PROPAGATION,183,BIOLOGÍA CELULAR Y MOLECULAR I,BIOQUÍMICA Y FARMACIA
1273,310812,CURSO_PRE-TNBIF047_20,AFFINITY-PROPAGATION,187,HEMATOLOGÍA,BIOQUÍMICA Y FARMACIA
1274,311338,CURSO_PRE-TNBIF057_20,AFFINITY-PROPAGATION,161,TECNOLOGÍA FARMACÉUTICA II,BIOQUÍMICA Y FARMACIA
1275,311806,CURSO_PRE-TNBIF094_20,AFFINITY-PROPAGATION,278,GESTIÓN PRODUCTIVA 2.2,BIOQUÍMICA Y FARMACIA
1276,312022,CURSO_PRE-TNBIF063_20,AFFINITY-PROPAGATION,300,GENÉTICA GENERAL,BIOQUÍMICA Y FARMACIA
1277,312446,CURSO_PRE-TNBIF110_20,AFFINITY-PROPAGATION,154,TALLER PRÁCTICO INTRODUCTORIO,BIOQUÍMICA Y FARMACIA
1278,312679,CURSO_PRE-TNBIF036_20,AFFINITY-PROPAGATION,297,MICROBIOLOGÍA I,BIOQUÍMICA Y FARMACIA
1279,312985,CURSO_UTPL-TNBIO001_20,AFFINITY-PROPAGATION,7,BIOLOGÍA GENERAL,BIOQUÍMICA Y FARMACIA
1280,313290,CURSO_PRE-TNBIF105_20,AFFINITY-PROPAGATION,260,GESTIÓN PRODUCTIVA 3.2,BIOQUÍMICA Y FARMACIA
1281,313554,CURSO_PRE-TNBIF062_20,AFFINITY-PROPAGATION,164,BROMATOLOGÍA Y NUTRICIÓN,BIOQUÍMICA Y FARMACIA
1282,313827,CURSO_PRE-TNBIF028_20,AFFINITY-PROPAGATION,1,BIOQUÍMICA I,BIOQUÍMICA Y FARMACIA
1283,314262,CURSO_PRE-TNBIF035_20,AFFINITY-PROPAGATION,238,QUÍMICA ANALÍTICA,BIOQUÍMICA Y FARMACIA
1284,314548,CURSO_PRE-TNBIF055_20,AFFINITY-PROPAGATION,300,GENÉTICA CLÍNICA Y PATOLOGÍA MOLECULAR,BIOQUÍMICA Y FARMACIA
1285,314860,CURSO_PRE-TNBIF023_20,AFFINITY-PROPAGATION,158,ANATOMÍA FUNCIONAL,BIOQUÍMICA Y FARMACIA
1286,314869,CURSO_PRE-TNBIF042_20,AFFINITY-PROPAGATION,162,FITOQUÍMICA Y FARMACOGNOSIA,BIOQUÍMICA Y FARMACIA
1287,315494,CURSO_PRE-TNIQ014_20,AFFINITY-PROPAGATION,291,QUÍMICA ORGÁNICA,BIOQUÍMICA Y FARMACIA
1288,316830,CURSO_PRE-TNBIF040_20,AFFINITY-PROPAGATION,159,FÍSICO QUÍMICA,BIOQUÍMICA Y FARMACIA
1289,317501,CURSO_PRE-TNBIF079_20,AFFINITY-PROPAGATION,90,GESTIÓN PRODUCTIVA 1.1,BIOQUÍMICA Y FARMACIA
1290,317718,CURSO_PRE-TNBIF088_20,AFFINITY-PROPAGATION,302,FISIOLOGÍA,BIOQUÍMICA Y FARMACIA
1291,317941,CURSO_PRE-TNBIF101_20,AFFINITY-PROPAGATION,292,TOXICOLOGÍA,BIOQUÍMICA Y FARMACIA
1292,318315,CURSO_PRE-TNBIF111_20,AFFINITY-PROPAGATION,155,TRABAJO DE FIN DE CARRERA 4.2,BIOQUÍMICA Y FARMACIA
1293,318666,CURSO_UTPL-TNBIF002_20,AFFINITY-PROPAGATION,293,MATEMÁTICAS PARA LAS CIENCIAS BIOLÓGICAS,BIOQUÍMICA Y FARMACIA
1294,318952,CURSO_PRE-TNBIF025_20,AFFINITY-PROPAGATION,178,HISTOLOGÍA,BIOQUÍMICA Y FARMACIA
1295,319200,CURSO_UTPL-TN0113_20,AFFINITY-PROPAGATION,8,NUTRACÉUTICOS Y FITOFARMACÉUTICOS,BIOQUÍMICA Y FARMACIA
1296,319584,CURSO_UTPL-TN0021_20,AFFINITY-PROPAGATION,294,GP3 ENFERMERÍA COMUNITARIA II. PRESENTACIÓN PROYECTO DE FIN DE TITULACIÓN,Enfermería
1297,319804,CURSO_UTPL-TN0019_20,AFFINITY-PROPAGATION,295,ENFERMERÍA EN URGENCIA,Enfermería
1298,319813,CURSO_UTPL-TN0004_20,AFFINITY-PROPAGATION,172,BIOESTADÍSTICA Y BÚSQUEDA BIBLIOGRÁFICA,Enfermería
1299,320046,CURSO_UTPL-TN0017_20,AFFINITY-PROPAGATION,166,ENFERMERÍA MATERNO-INFANTIL II,Enfermería
1300,320055,CURSO_UTPL-TN0022_20,AFFINITY-PROPAGATION,268,PROCESOS MENTALES Y NEUROLÓGICOS,Enfermería
1301,320064,CURSO_UTPL-TN0026_20,AFFINITY-PROPAGATION,74,EXTERNADO- APROBACIÓN  PROYECTO FIN DE TITULACIÓN,Enfermería
1302,320073,CURSO_UTPL-TN0024_20,AFFINITY-PROPAGATION,47,LEGISLACIÓN Y GESTIÓN DE LOS SERVICIOS DE SALUD Y ENFERMERÍA ,Enfermería
1303,320297,CURSO_UTPL-TN0018_20,AFFINITY-PROPAGATION,296,ENFERMERÍA ONCOLÓGICA Y CUIDADOS PALIATIVOS ,Enfermería
1304,320533,CURSO_UTPL-TN0023_20,AFFINITY-PROPAGATION,192,ENFERMERÍA LABORAL,Enfermería
1305,320743,CURSO_UTPL-TN0025_20,AFFINITY-PROPAGATION,43,BIOÉTICA,Enfermería
1306,320893,CURSO_UTPL-TN0020_20,AFFINITY-PROPAGATION,165,ENFERMERÍA GERIÁTRICA,Enfermería
1307,320902,CURSO_UTPL-TNAGR0010_20,AFFINITY-PROPAGATION,297,MICROBIOLOGÍA,AGROPECUARIA
1308,320911,CURSO_UTPL-TNAGR0048_20,AFFINITY-PROPAGATION,298,EDAFOLOGÍA,AGROPECUARIA
1309,320920,CURSO_UTPL-TNAGR0012_20,AFFINITY-PROPAGATION,37,ZOOLOGÍA ,AGROPECUARIA
1310,320929,CURSO_UTPL-TNAGR0006_20,AFFINITY-PROPAGATION,7,BIOLOGÍA GENERAL,AGROPECUARIA
1311,320938,CURSO_UTPL-TNAGR0011_20,AFFINITY-PROPAGATION,156,BOTÁNICA,AGROPECUARIA
1312,321189,CURSO_UTPL-TNAGR0049_20,AFFINITY-PROPAGATION,299,ECOLOGÍA ,AGROPECUARIA
1313,321198,CURSO_UTPL-TNBIO0011_20,AFFINITY-PROPAGATION,297,MICROBIOLOGÍA,BIOLOGÍA
1314,321207,CURSO_UTPL-TNBIO0010_20,AFFINITY-PROPAGATION,300,GENÉTICA,BIOLOGÍA
1315,321216,CURSO_UTPL-TNBIO0009_20,AFFINITY-PROPAGATION,301,FISIOLOGÍA VEGETAL,BIOLOGÍA
1316,321225,CURSO_UTPL-TNBIO0012_20,AFFINITY-PROPAGATION,7,BIOLOGÍA EXPERIMENTAL Y DISEÑOS CIENTÍFICOS,BIOLOGÍA
1317,321234,CURSO_UTPL-TNBIO0003_20,AFFINITY-PROPAGATION,94,GEOLOGÍA Y CLIMATOLOGÍA,BIOLOGÍA
1318,321429,CURSO_UTPL-TNBIO0008_20,AFFINITY-PROPAGATION,302,FISIOLOGÍA ANIMAL,BIOLOGÍA
1319,321438,CURSO_UTPL-TNIND0002_20,AFFINITY-PROPAGATION,148,COMPUTACIÓN APLICADA A LA INGENIERÍA,Ingeniería Industrial
1320,321447,CURSO_UTPL-TNCIV0001_20,AFFINITY-PROPAGATION,219,GEOMETRÍA PROYECTIVA,INGENIERIA CIVIL
1321,321456,CURSO_UTPL-TNCIV0002_20,AFFINITY-PROPAGATION,216,ESTÁTICA ,INGENIERIA CIVIL
1322,321465,CURSO_UTPL-TNCOM0003_20,AFFINITY-PROPAGATION,213,GÉNEROS PERIODÍSTICOS,COMUNICACIÓN
1323,321474,CURSO_UTPL-TNCOM0005_20,AFFINITY-PROPAGATION,26,FOTOPERIODISMO,COMUNICACIÓN
1324,321483,CURSO_UTPL-TNCOM0006_20,AFFINITY-PROPAGATION,199,HISTORIA DE LA COMUNICACIÓN,COMUNICACIÓN
1325,321492,CURSO_UTPL-TNCOM0004_20,AFFINITY-PROPAGATION,303,TEORÍA DE LA IMAGEN,COMUNICACIÓN
1326,321501,CURSO_UTPL-TNALI0002_20,AFFINITY-PROPAGATION,173,SEGURIDAD Y SOBERANÍA ALIMENTARIA,ALIMENTOS
1327,321510,CURSO_UTPL-TNALI0003_20,AFFINITY-PROPAGATION,297,MICROBIOLOGÍA DE LOS ALIMENTOS I,ALIMENTOS
